Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
power,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
probably,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
sense,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
set,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
small,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
start,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
strong figure,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
strong figure img,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
trying,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
understood,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
writing,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
blue,6,0.42857142857142855,0.12746400815811626,3,2025-11-10,2025-11-24,0.16198477414681164,-0.16198477414681164,0.16198477414681164
effective,6,0.42857142857142855,0.12746400815811626,3,2025-11-10,2025-11-24,0.16198477414681164,-0.16198477414681164,0.16198477414681164
let,6,0.42857142857142855,0.04646747719492636,3,2025-11-03,2025-11-24,0.16198477414681164,-0.16198477414681164,0.16198477414681164
interaction,5,0.39285714285714285,0.18411337779868975,2,2025-11-17,2025-11-24,0.1603832569679462,-0.1603832569679462,0.1603832569679462
lot,5,0.39285714285714285,0.18411337779868975,2,2025-11-17,2025-11-24,0.1603832569679462,-0.1603832569679462,0.1603832569679462
pattern,5,0.39285714285714285,0.18411337779868975,2,2025-11-17,2025-11-24,0.1603832569679462,-0.1603832569679462,0.1603832569679462
works,5,0.39285714285714285,0.18411337779868975,2,2025-11-17,2025-11-24,0.1603832569679462,-0.1603832569679462,0.1603832569679462
emergency,4,0.3571428571428571,0.03431659920639646,2,2025-11-17,2025-11-24,0.15971914124998496,-0.15971914124998496,0.15971914124998496
lets,4,0.3571428571428571,0.03431659920639646,2,2025-11-17,2025-11-24,0.15971914124998496,-0.15971914124998496,0.15971914124998496
products,4,0.3571428571428571,0.03431659920639646,2,2025-11-17,2025-11-24,0.15971914124998496,-0.15971914124998496,0.15971914124998496
