Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
world cup,17,0.8214285714285714,0.19643222392831855,2,2026-06-22,2026-06-29,0.19361257103917373,-0.19361257103917373,0.19361257103917373
taylor swift wedding,11,0.6547619047619048,0.309958735506241,1,2026-06-29,2026-06-29,0.18901348098469892,-0.18901348098469892,0.18901348098469892
new york,26,0.9761904761904762,0.33175339930287506,2,2026-06-15,2026-06-29,0.18786794473630677,-0.18786794473630677,0.18786794473630677
york,26,0.9761904761904762,0.33175339930287506,2,2026-06-15,2026-06-29,0.18786794473630677,-0.18786794473630677,0.18786794473630677
paris,13,0.6785714285714286,0.22848514630124242,3,2026-06-15,2026-06-29,0.181355842726288,-0.181355842726288,0.181355842726288
bazaar,10,0.5952380952380952,0.309958735506241,1,2026-06-29,2026-06-29,0.17947103843914503,-0.17947103843914503,0.17947103843914503
msg,10,0.5952380952380952,0.309958735506241,1,2026-06-29,2026-06-29,0.17947103843914503,-0.17947103843914503,0.17947103843914503
outside,10,0.5952380952380952,0.309958735506241,1,2026-06-29,2026-06-29,0.17947103843914503,-0.17947103843914503,0.17947103843914503
street style,10,0.5952380952380952,0.309958735506241,1,2026-06-29,2026-06-29,0.17947103843914503,-0.17947103843914503,0.17947103843914503
weekend,10,0.5952380952380952,0.309958735506241,1,2026-06-29,2026-06-29,0.17947103843914503,-0.17947103843914503,0.17947103843914503
people,20,0.8095238095238095,0.31670918491612826,3,2026-06-08,2026-06-29,0.17665257781008908,-0.17665257781008908,0.17665257781008908
latest,11,0.6071428571428571,0.29438342671066375,2,2026-06-15,2026-06-29,0.17526704600399354,-0.17526704600399354,0.17526704600399354
graziamagazine,12,0.6190476190476191,0.19712843849343942,2,2026-06-22,2026-06-29,0.1716929178792376,-0.1716929178792376,0.1716929178792376
trending,12,0.6190476190476191,0.28437494077632874,2,2026-06-15,2026-06-29,0.1716929178792376,-0.1716929178792376,0.1716929178792376
instantly,9,0.5357142857142857,0.309958735506241,1,2026-06-29,2026-06-29,0.1694077317947346,-0.1694077317947346,0.1694077317947346
outfits,9,0.5357142857142857,0.309958735506241,1,2026-06-29,2026-06-29,0.1694077317947346,-0.1694077317947346,0.1694077317947346
vogue,42,1.0714285714285714,0.3940307435342466,6,2026-05-18,2026-06-29,0.16339132535636214,-0.16339132535636214,0.16339132535636214
american,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
celebration,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
coolest,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
did,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
elegant,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
jerseys,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
kelce wedding,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
latest fashion,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
mainstream,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
mainstream fashion,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
married,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
ootd,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
travis kelce wedding,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
wimbledon,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
winter,8,0.47619047619047616,0.309958735506241,1,2026-06-29,2026-06-29,0.15873015873015872,-0.15873015873015872,0.15873015873015872
fashion people,18,0.6904761904761905,0.3226480575559618,3,2026-06-08,2026-06-29,0.158406101958245,-0.158406101958245,0.158406101958245
spring,14,0.5952380952380952,0.3995391418492057,2,2026-05-25,2026-06-29,0.15368981532569115,-0.15368981532569115,0.15368981532569115
photos,8,0.4523809523809524,0.2604047674368853,2,2026-06-22,2026-06-29,0.15079365079365079,-0.15079365079365079,0.15079365079365079
celebrity,10,0.5,0.2814759619662531,2,2026-06-15,2026-06-29,0.15075567228888181,-0.15075567228888181,0.15075567228888181
pink,11,0.5119047619047619,0.21792648072099696,2,2026-06-22,2026-06-29,0.14777417604258278,-0.14777417604258278,0.14777417604258278
soccer,11,0.5119047619047619,0.33030767939024497,2,2026-06-08,2026-06-29,0.14777417604258278,-0.14777417604258278,0.14777417604258278
color,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
event,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
july,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
london,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
looks,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
short,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
